data_collection_site,instructions_text_top,instructions_text_bottom,block_id,example_image,trial_number,stimulus,trial_type,target_trial,surveillance_correct_response,filler_1_items,filler_2_items,middle_text,left_text,right_text,evaluation_stimulus,left_stimulus,right_stimulus,evaluation_response_indicating_CS1_preferred,awareness_1_question_text,awareness_2_question_text,awareness_2_response_max,record_data_collection_site_variable.thisRepN,record_data_collection_site_variable.thisTrialN,record_data_collection_site_variable.thisN,record_data_collection_site_variable.thisIndex,surveillance_instructions_loop.thisRepN,surveillance_instructions_loop.thisTrialN,surveillance_instructions_loop.thisN,surveillance_instructions_loop.thisIndex,surveillance_blocks_loop.thisRepN,surveillance_blocks_loop.thisTrialN,surveillance_blocks_loop.thisN,surveillance_blocks_loop.thisIndex,surveillance_trials_loop.thisRepN,surveillance_trials_loop.thisTrialN,surveillance_trials_loop.thisN,surveillance_trials_loop.thisIndex,filler_1_instructions_loop.thisRepN,filler_1_instructions_loop.thisTrialN,filler_1_instructions_loop.thisN,filler_1_instructions_loop.thisIndex,filler_1_loop.thisRepN,filler_1_loop.thisTrialN,filler_1_loop.thisN,filler_1_loop.thisIndex,filler_2_instructions_loop.thisRepN,filler_2_instructions_loop.thisTrialN,filler_2_instructions_loop.thisN,filler_2_instructions_loop.thisIndex,filler_2_loop.thisRepN,filler_2_loop.thisTrialN,filler_2_loop.thisN,filler_2_loop.thisIndex,evaluation_instructions_loop.thisRepN,evaluation_instructions_loop.thisTrialN,evaluation_instructions_loop.thisN,evaluation_instructions_loop.thisIndex,evaluation_loop.thisRepN,evaluation_loop.thisTrialN,evaluation_loop.thisN,evaluation_loop.thisIndex,evaluation_trials.thisRepN,evaluation_trials.thisTrialN,evaluation_trials.thisN,evaluation_trials.thisIndex,awareness_instructions_loop.thisRepN,awareness_instructions_loop.thisTrialN,awareness_instructions_loop.thisN,awareness_instructions_loop.thisIndex,awareness_1_trials_loop.thisRepN,awareness_1_trials_loop.thisTrialN,awareness_1_trials_loop.thisN,awareness_1_trials_loop.thisIndex,awareness_2_trials_loop.thisRepN,awareness_2_trials_loop.thisTrialN,awareness_2_trials_loop.thisN,awareness_2_trials_loop.thisIndex,end_message_loop.thisRepN,end_message_loop.thisTrialN,end_message_loop.thisN,end_message_loop.thisIndex,condition,surveillance_response.keys,surveillance_response.corr,filler_1_rating.response,filler_1_rating.rt,filler_2_rating.response,filler_2_rating.rt,evaluation_response.keys,evaluation_response.corr,evaluation_response.rt,inputText,awareness_1_response.keys,awareness_1_response.rt,awareness_type_2_rating.response,awareness_type_2_rating.rt,age,gender,participant,UseMonkey,date,expName,psychopyVersion,frameRate
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,40,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,41,stimuli/cs2_neg7.jpg,CSUS,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,42,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,43,stimuli/target1_9.jpg,target,TRUE,space,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,0,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,44,stimuli/filler28.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,45,stimuli/filler26.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,46,stimuli/filler44.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,47,stimuli/filler25.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,48,stimuli/target1_2.jpg,target,TRUE,space,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,0,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,49,stimuli/filler49.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,50,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,51,stimuli/cs1_pos13.jpg,CSUS,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,52,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,53,stimuli/filler5.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,54,stimuli/target1_8.jpg,target,TRUE,space,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,0,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,55,stimuli/filler18.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,56,stimuli/filler51.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,57,stimuli/filler9.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,58,stimuli/filler8.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,59,stimuli/filler3.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,60,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,61,stimuli/cs2_neg7.jpg,CSUS,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,62,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,63,stimuli/filler7.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,64,stimuli/filler10.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,65,stimuli/filler39.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,66,stimuli/filler16.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,67,stimuli/target1_1.jpg,target,TRUE,space,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,0,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,68,stimuli/filler42.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,69,stimuli/filler22.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,70,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,71,stimuli/cs1_pos18.jpg,CSUS,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,72,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,73,stimuli/filler1.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,74,stimuli/filler17.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,75,stimuli/filler41.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,76,stimuli/filler11.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,77,stimuli/filler43.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,78,stimuli/filler36.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,79,stimuli/filler37.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,80,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,81,stimuli/cs2_neg11.jpg,CSUS,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,82,stimuli/blank.jpg,blank,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
gast,"For this task, the target creature is Crandios:","So whenever Crandios (his name or his picture) appears on the screen, hit the spacebar as quickly as possible. Hit the spacebar whenever you see an image of Crandio or the word CRANDIOS. 

Press the spacebar to start the task",target1,stimuli/t1.jpg,83,stimuli/filler24.jpg,filler,FALSE,None,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USpos,None,1,,,,,,,,,,,,,,,1,y,2019_Mar_01_1352,ec_RRR,3.0.4,59.99160478
